pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_dxy	no_sites	count_diffs	count_comparisons	count_missing
8N	K	chrZ	45700001	45710000	0.3649673202614379	166	5584	15300	1300
K	Lesina	chrZ	45710001	45720000	0.1606060606060606	98	1484	9240	560
8N	K	chrZ	45710001	45720000	0.2751091703056768	98	2520	9160	640
8N	Lesina	chrZ	45710001	45720000	0.2609243697478992	98	2484	9520	280
8N	K	chrZ	45720001	45730000	0.1922077922077922	82	1480	7700	500
8N	Lesina	chrZ	45720001	45730000	0.1546365914786967	82	1234	7980	220
K	Lesina	chrZ	45720001	45730000	0.1297435897435897	82	1012	7800	400
8N	K	chrZ	45730001	45740000	0.2628169014084507	77	1866	7100	600
8N	Lesina	chrZ	45730001	45740000	0.2372602739726027	77	1732	7300	400
K	Lesina	chrZ	45730001	45740000	0.1095774647887324	77	778	7100	600
K	Lesina	chrZ	45740001	45750000	0.1218923933209647	117	1314	10780	920
8N	Lesina	chrZ	45740001	45750000	0.2611599297012302	117	2972	11380	320
8N	K	chrZ	45740001	45750000	0.2719266055045871	117	2964	10900	800
8N	K	chrZ	45750001	45760000	0.2331147540983606	66	1422	6100	500
8N	Lesina	chrZ	45750001	45760000	0.2247588424437299	66	1398	6220	380
K	Lesina	chrZ	45750001	45760000	0.1561290322580645	66	968	6200	400
8N	K	chrZ	45760001	45770000	0.1711805555555555	61	986	5760	340
8N	Lesina	chrZ	45760001	45770000	0.1691525423728813	61	998	5900	200
K	Lesina	chrZ	45760001	45770000	0.0951048951048951	61	544	5720	380
K	Lesina	chrZ	45770001	45780000	0.135438596491228	63	772	5700	600
8N	Lesina	chrZ	45770001	45780000	0.1583606557377049	63	966	6100	200
8N	K	chrZ	45770001	45780000	0.1764912280701754	63	1006	5700	600
8N	K	chrZ	45780001	45790000	0.2302919708029197	58	1262	5480	320
8N	Lesina	chrZ	45780001	45790000	0.2152482269503546	58	1214	5640	160
K	Lesina	chrZ	45780001	45790000	0.1917910447761194	58	1028	5360	440
8N	K	chrZ	45790001	45800000	0.2502590673575129	83	1932	7720	580
8N	Lesina	chrZ	45790001	45800000	0.2675	83	2140	8000	300
K	Lesina	chrZ	45790001	45800000	0.1955844155844155	83	1506	7700	600
K	Lesina	chrZ	45800001	45810000	0.1195979899497487	85	952	7960	540
8N	Lesina	chrZ	45800001	45810000	0.3021479713603818	85	2532	8380	120
8N	K	chrZ	45800001	45810000	0.2977386934673366	85	2370	7960	540
8N	K	chrZ	45810001	45820000	0.2336188436830835	100	2182	9340	660
8N	Lesina	chrZ	45810001	45820000	0.2353556485355648	100	2250	9560	440
K	Lesina	chrZ	45810001	45820000	0.1276955602536998	100	1208	9460	540
8N	K	chrZ	45820001	45830000	0.275	82	2024	7360	840
8N	Lesina	chrZ	45820001	45830000	0.2364556962025316	82	1868	7900	300
K	Lesina	chrZ	45820001	45830000	0.2129973474801061	82	1606	7540	660
8N	Lesina	chrZ	45830001	45840000	0.2617391304347826	74	1806	6900	500
K	Lesina	chrZ	45830001	45840000	0.2134670487106017	74	1490	6980	420
8N	K	chrZ	45830001	45840000	0.2948795180722892	74	1958	6640	760
8N	K	chrZ	45840001	45850000	0.2663230240549828	63	1550	5820	480
8N	Lesina	chrZ	45840001	45850000	0.2354304635761589	63	1422	6040	260
K	Lesina	chrZ	45840001	45850000	0.1924657534246575	63	1124	5840	460
8N	K	chrZ	45850001	45860000	0.2773218142548596	99	2568	9260	640
8N	Lesina	chrZ	45850001	45860000	0.2488517745302714	99	2384	9580	320
K	Lesina	chrZ	45850001	45860000	0.2096774193548387	99	1950	9300	600
K	Lesina	chrZ	45860001	45870000	0.1487323943661971	78	1056	7100	700
8N	Lesina	chrZ	45860001	45870000	0.1911528150134048	78	1426	7460	340
8N	K	chrZ	45860001	45870000	0.18268156424581	78	1308	7160	640
8N	K	chrZ	45870001	45880000	0.199171270718232	78	1442	7240	560
8N	Lesina	chrZ	45870001	45880000	0.1732970027247956	78	1272	7340	460
K	Lesina	chrZ	45870001	45880000	0.135180055401662	78	976	7220	580
8N	K	chrZ	45880001	45890000	0.2049342105263158	132	2492	12160	1040
8N	Lesina	chrZ	45880001	45890000	0.18512	132	2314	12500	700
K	Lesina	chrZ	45880001	45890000	0.16318407960199	132	1968	12060	1140
K	Lesina	chrZ	45890001	45900000	0.246505376344086	82	1834	7440	760
8N	Lesina	chrZ	45890001	45900000	0.2465648854961832	82	1938	7860	340
8N	K	chrZ	45890001	45900000	0.2673854447439353	82	1984	7420	780
8N	K	chrZ	45900001	45910000	0.2256857855361596	87	1810	8020	680
8N	Lesina	chrZ	45900001	45910000	0.1865384615384615	87	1552	8320	380
K	Lesina	chrZ	45900001	45910000	0.1948717948717948	87	1520	7800	900
8N	K	chrZ	45910001	45920000	0.2117537313432835	115	2270	10720	780
8N	Lesina	chrZ	45910001	45920000	0.164568345323741	115	1830	11120	380
K	Lesina	chrZ	45910001	45920000	0.1735238095238095	115	1822	10500	1000
K	Lesina	chrZ	45920001	45930000	0.1682926829268292	108	1656	9840	960
8N	Lesina	chrZ	45920001	45930000	0.1694980694980695	108	1756	10360	440
8N	K	chrZ	45920001	45930000	0.215040650406504	108	2116	9840	960
8N	K	chrZ	45930001	45940000	0.2132258064516129	135	2644	12400	1100
8N	Lesina	chrZ	45930001	45940000	0.1726574500768049	135	2248	13020	480
K	Lesina	chrZ	45930001	45940000	0.1838762214983713	135	2258	12280	1220
8N	K	chrZ	45940001	45950000	0.2227138643067846	75	1510	6780	720
8N	Lesina	chrZ	45940001	45950000	0.1916201117318435	75	1372	7160	340
K	Lesina	chrZ	45940001	45950000	0.1991329479768786	75	1378	6920	580
8N	Lesina	chrZ	45950001	45960000	0.2440972222222222	121	2812	11520	580
K	Lesina	chrZ	45950001	45960000	0.2384057971014492	121	2632	11040	1060
8N	K	chrZ	45950001	45960000	0.2708561020036429	121	2974	10980	1120
K	Lesina	chrZ	45960001	45970000	0.2161001788908765	122	2416	11180	1020
8N	Lesina	chrZ	45960001	45970000	0.2491258741258741	122	2850	11440	760
8N	K	chrZ	45960001	45970000	0.2468581687612208	122	2750	11140	1060
8N	K	chrZ	45970001	45980000	0.2864406779661017	104	2704	9440	960
8N	Lesina	chrZ	45970001	45980000	0.192914979757085	104	1906	9880	520
K	Lesina	chrZ	45970001	45980000	0.2375	104	2318	9760	640
8N	K	chrZ	45980001	45990000	0.2603383458646616	116	2770	10640	960
8N	Lesina	chrZ	45980001	45990000	0.1532374100719424	116	1704	11120	480
K	Lesina	chrZ	45980001	45990000	0.2416349809885931	116	2542	10520	1080
K	Lesina	chrZ	45990001	46000000	0.3236902050113895	95	2842	8780	720
8N	Lesina	chrZ	45990001	46000000	0.1738562091503268	95	1596	9180	320
8N	K	chrZ	45990001	46000000	0.3143187066974596	95	2722	8660	840
8N	K	chrZ	46000001	46010000	0.2804469273743016	79	2008	7160	740
8N	Lesina	chrZ	46000001	46010000	0.1624020887728459	79	1244	7660	240
K	Lesina	chrZ	46000001	46010000	0.2762569832402234	79	1978	7160	740
8N	K	chrZ	46010001	46020000	0.2669090909090909	59	1468	5500	400
8N	Lesina	chrZ	46010001	46020000	0.2367132867132867	59	1354	5720	180
K	Lesina	chrZ	46010001	46020000	0.2215328467153284	59	1214	5480	420
K	Lesina	chrZ	46020001	46030000	0.2266094420600858	100	2112	9320	680
8N	Lesina	chrZ	46020001	46030000	0.246985446985447	100	2376	9620	380
8N	K	chrZ	46020001	46030000	0.2919389978213507	100	2680	9180	820
8N	K	chrZ	46030001	46040000	0.2804788213627993	121	3046	10860	1240
8N	Lesina	chrZ	46030001	46040000	0.2152777777777778	121	2480	11520	580
K	Lesina	chrZ	46030001	46040000	0.1888278388278388	121	2062	10920	1180
8N	K	chrZ	46040001	46050000	0.3102409638554217	110	3090	9960	1040
8N	Lesina	chrZ	46040001	46050000	0.2582706766917293	110	2748	10640	360
K	Lesina	chrZ	46040001	46050000	0.2426877470355731	110	2456	10120	880
K	Lesina	chrZ	46050001	46060000	0.185204991087344	122	2078	11220	980
8N	Lesina	chrZ	46050001	46060000	0.1761168384879725	122	2050	11640	560
8N	K	chrZ	46050001	46060000	0.2387211367673179	122	2688	11260	940
8N	K	chrZ	46060001	46070000	0.2803809523809524	116	2944	10500	1100
8N	Lesina	chrZ	46060001	46070000	0.2178445229681978	116	2466	11320	280
K	Lesina	chrZ	46060001	46070000	0.2206378986866791	116	2352	10660	940
8N	K	chrZ	46070001	46080000	0.3104910714285714	97	2782	8960	740
8N	Lesina	chrZ	46070001	46080000	0.2353319057815845	97	2198	9340	360
K	Lesina	chrZ	46070001	46080000	0.2398230088495575	97	2168	9040	660
8N	Lesina	chrZ	46080001	46090000	0.2742574257425743	105	2770	10100	400
K	Lesina	chrZ	46080001	46090000	0.2734817813765182	105	2702	9880	620
8N	K	chrZ	46080001	46090000	0.3153688524590164	105	3078	9760	740
8N	K	chrZ	46090001	46100000	0.277618069815195	107	2704	9740	960
8N	Lesina	chrZ	46090001	46100000	0.2378486055776892	107	2388	10040	660
K	Lesina	chrZ	46090001	46100000	0.2399590163934426	107	2342	9760	940
8N	K	chrZ	46100001	46110000	0.2436681222707423	52	1116	4580	620
8N	Lesina	chrZ	46100001	46110000	0.2274590163934426	52	1110	4880	320
K	Lesina	chrZ	46100001	46110000	0.2289361702127659	52	1076	4700	500
K	Lesina	chrZ	46110001	46120000	0.2487025948103792	108	2492	10020	780
8N	Lesina	chrZ	46110001	46120000	0.2146534653465346	108	2168	10100	700
8N	K	chrZ	46110001	46120000	0.2665991902834008	108	2634	9880	920
8N	K	chrZ	46120001	46130000	0.2480314960629921	84	1890	7620	780
8N	Lesina	chrZ	46120001	46130000	0.2108312342569269	84	1674	7940	460
K	Lesina	chrZ	46120001	46130000	0.23	84	1748	7600	800
8N	K	chrZ	46130001	46140000	0.2662745098039216	110	2716	10200	800
8N	Lesina	chrZ	46130001	46140000	0.2417457305502846	110	2548	10540	460
K	Lesina	chrZ	46130001	46140000	0.2450097847358121	110	2504	10220	780
K	Lesina	chrZ	46140001	46150000	0.2678832116788321	119	2936	10960	940
8N	Lesina	chrZ	46140001	46150000	0.274430823117338	119	3134	11420	480
8N	K	chrZ	46140001	46150000	0.2973977695167286	119	3200	10760	1140
8N	K	chrZ	46150001	46160000	0.3123809523809523	93	2624	8400	900
8N	Lesina	chrZ	46150001	46160000	0.3078125	93	2758	8960	340
K	Lesina	chrZ	46150001	46160000	0.275886524822695	93	2334	8460	840
8N	K	chrZ	46160001	46170000	0.3028355387523629	116	3204	10580	1020
8N	Lesina	chrZ	46160001	46170000	0.2924187725631769	116	3240	11080	520
K	Lesina	chrZ	46160001	46170000	0.2219047619047619	116	2330	10500	1100
K	Lesina	chrZ	46170001	46180000	0.2771371769383697	112	2788	10060	1140
8N	Lesina	chrZ	46170001	46180000	0.2850553505535055	112	3090	10840	360
8N	K	chrZ	46170001	46180000	0.2998011928429423	112	3016	10060	1140
8N	K	chrZ	46180001	46190000	0.2489151873767258	115	2524	10140	1360
8N	Lesina	chrZ	46180001	46190000	0.2364312267657992	115	2544	10760	740
K	Lesina	chrZ	46180001	46190000	0.2298076923076923	115	2390	10400	1100
8N	K	chrZ	46190001	46200000	0.2465783664459161	98	2234	9060	740
8N	Lesina	chrZ	46190001	46200000	0.3348484848484848	98	3094	9240	560
K	Lesina	chrZ	46190001	46200000	0.2527964205816554	98	2260	8940	860
8N	Lesina	chrZ	46200001	46210000	0.395852534562212	91	3436	8680	420
K	Lesina	chrZ	46200001	46210000	0.3419512195121951	91	2804	8200	900
8N	K	chrZ	46200001	46210000	0.3267813267813267	91	2660	8140	960
8N	Lesina	chrZ	46210001	46220000	0.3626719056974459	105	3692	10180	320
K	Lesina	chrZ	46210001	46220000	0.2691144708423326	105	2492	9260	1240
8N	K	chrZ	46210001	46220000	0.3452431289640592	105	3266	9460	1040
8N	Lesina	chrZ	46220001	46230000	0.3568027210884353	64	2098	5880	520
K	Lesina	chrZ	46220001	46230000	0.3422145328719723	64	1978	5780	620
8N	K	chrZ	46220001	46230000	0.3177935943060498	64	1786	5620	780
8N	K	chrZ	46230001	46240000	0.3357142857142857	51	1504	4480	620
8N	Lesina	chrZ	46230001	46240000	0.3909465020576131	51	1900	4860	240
K	Lesina	chrZ	46230001	46240000	0.298695652173913	51	1374	4600	500
8N	K	chrZ	46240001	46250000	0.2880208333333333	86	2212	7680	920
8N	Lesina	chrZ	46240001	46250000	0.3302211302211302	86	2688	8140	460
K	Lesina	chrZ	46240001	46250000	0.231578947368421	86	1848	7980	620
K	Lesina	chrZ	46250001	46260000	0.2555555555555555	28	644	2520	280
8N	Lesina	chrZ	46250001	46260000	0.3496240601503759	28	930	2660	140
8N	K	chrZ	46250001	46260000	0.283739837398374	28	698	2460	340
8N	K	chrZ	46260001	46270000	0.3236162361623616	62	1754	5420	780
8N	Lesina	chrZ	46260001	46270000	0.4120689655172413	62	2390	5800	400
K	Lesina	chrZ	46260001	46270000	0.2989169675090252	62	1656	5540	660
8N	K	chrZ	46270001	46280000	0.3733067729083665	55	1874	5020	480
8N	Lesina	chrZ	46270001	46280000	0.4426356589147286	55	2284	5160	340
K	Lesina	chrZ	46270001	46280000	0.3004065040650406	55	1478	4920	580
K	Lesina	chrZ	46280001	46290000	0.2803174603174603	68	1766	6300	500
8N	Lesina	chrZ	46280001	46290000	0.2919003115264797	68	1874	6420	380
8N	K	chrZ	46280001	46290000	0.2854838709677419	68	1770	6200	600
8N	K	chrZ	46290001	46300000	0.307361963190184	108	3006	9780	1020
8N	Lesina	chrZ	46290001	46300000	0.3114503816793893	108	3264	10480	320
K	Lesina	chrZ	46290001	46300000	0.269857433808554	108	2650	9820	980
8N	K	chrZ	46300001	46310000	0.332541567695962	94	2800	8420	980
8N	Lesina	chrZ	46300001	46310000	0.3425389755011135	94	3076	8980	420
K	Lesina	chrZ	46300001	46310000	0.2666666666666666	94	2240	8400	1000
K	Lesina	chrZ	46310001	46320000	0.2949019607843137	57	1504	5100	600
8N	Lesina	chrZ	46310001	46320000	0.31	57	1674	5400	300
8N	K	chrZ	46310001	46320000	0.3011538461538461	57	1566	5200	500
8N	K	chrZ	46320001	46330000	0.295307917888563	76	2014	6820	780
8N	Lesina	chrZ	46320001	46330000	0.2925	76	2106	7200	400
K	Lesina	chrZ	46320001	46330000	0.263768115942029	76	1820	6900	700
8N	K	chrZ	46330001	46340000	0.3052845528455284	54	1502	4920	480
8N	Lesina	chrZ	46330001	46340000	0.2463035019455253	54	1266	5140	260
K	Lesina	chrZ	46330001	46340000	0.2721991701244813	54	1312	4820	580
8N	Lesina	chrZ	46340001	46350000	0.2514588859416445	79	1896	7540	360
K	Lesina	chrZ	46340001	46350000	0.224233983286908	79	1610	7180	720
8N	K	chrZ	46340001	46350000	0.2566197183098591	79	1822	7100	800
8N	K	chrZ	46350001	46360000	0.2595078299776286	98	2320	8940	860
8N	Lesina	chrZ	46350001	46360000	0.2837160751565762	98	2718	9580	220
K	Lesina	chrZ	46350001	46360000	0.1882222222222222	98	1694	9000	800
8N	K	chrZ	46360001	46370000	0.2662756598240469	75	1816	6820	680
8N	Lesina	chrZ	46360001	46370000	0.2734072022160664	75	1974	7220	280
K	Lesina	chrZ	46360001	46370000	0.1654867256637168	75	1122	6780	720
K	Lesina	chrZ	46370001	46380000	0.185209003215434	68	1152	6220	580
8N	Lesina	chrZ	46370001	46380000	0.2929663608562691	68	1916	6540	260
8N	K	chrZ	46370001	46380000	0.2929032258064516	68	1816	6200	600
8N	K	chrZ	46380001	46390000	0.3317907444668008	107	3298	9940	760
8N	Lesina	chrZ	46380001	46390000	0.3702970297029703	107	3740	10100	600
K	Lesina	chrZ	46380001	46390000	0.2251521298174442	107	2220	9860	840
8N	K	chrZ	46390001	46400000	0.2724035608308605	70	1836	6740	260
8N	Lesina	chrZ	46390001	46400000	0.2377300613496932	70	1550	6520	480
K	Lesina	chrZ	46390001	46400000	0.1575384615384615	70	1024	6500	500
K	Lesina	chrZ	46400001	46410000	0.177030162412993	93	1526	8620	680
8N	Lesina	chrZ	46400001	46410000	0.2787610619469026	93	2520	9040	260
8N	K	chrZ	46400001	46410000	0.2990697674418605	93	2572	8600	700
8N	K	chrZ	46410001	46420000	0.3004975124378109	87	2416	8040	660
8N	Lesina	chrZ	46410001	46420000	0.2893364928909953	87	2442	8440	260
K	Lesina	chrZ	46410001	46420000	0.1740648379052369	87	1396	8020	680
8N	K	chrZ	46420001	46430000	0.2848290598290598	101	2666	9360	740
8N	Lesina	chrZ	46420001	46430000	0.2663244353182751	101	2594	9740	360
K	Lesina	chrZ	46420001	46430000	0.1788793103448276	101	1660	9280	820
K	Lesina	chrZ	46430001	46440000	0.2061567164179104	116	2210	10720	880
8N	Lesina	chrZ	46430001	46440000	0.3467741935483871	116	3870	11160	440
8N	K	chrZ	46430001	46440000	0.3534351145038168	116	3704	10480	1120
8N	K	chrZ	46440001	46450000	0.3037878787878788	139	4010	13200	700
8N	Lesina	chrZ	46440001	46450000	0.3285714285714285	139	4416	13440	460
K	Lesina	chrZ	46440001	46450000	0.219236641221374	139	2872	13100	800
8N	K	chrZ	46450001	46460000	0.3560521415270019	117	3824	10740	960
8N	Lesina	chrZ	46450001	46460000	0.3542253521126761	117	4024	11360	340
K	Lesina	chrZ	46450001	46460000	0.1844444444444444	117	1992	10800	900
8N	Lesina	chrZ	46460001	46470000	0.375	132	4770	12720	480
K	Lesina	chrZ	46460001	46470000	0.209951845906902	132	2616	12460	740
8N	K	chrZ	46460001	46470000	0.3504078303425775	132	4296	12260	940
8N	Lesina	chrZ	46470001	46480000	0.3224035608308605	142	4346	13480	720
K	Lesina	chrZ	46470001	46480000	0.1838612368024132	142	2438	13260	940
8N	K	chrZ	46470001	46480000	0.3230769230769231	142	4116	12740	1460
8N	K	chrZ	46480001	46490000	0.2836304700162074	131	3500	12340	760
8N	Lesina	chrZ	46480001	46490000	0.2897151898734177	131	3662	12640	460
K	Lesina	chrZ	46480001	46490000	0.1985623003194888	131	2486	12520	580
8N	K	chrZ	46490001	46500000	0.3262108262108262	151	4580	14040	1060
8N	Lesina	chrZ	46490001	46500000	0.3314049586776859	151	4812	14520	580
K	Lesina	chrZ	46490001	46500000	0.2493670886075949	151	3546	14220	880
K	Lesina	chrZ	46500001	46510000	0.2216012084592145	144	2934	13240	1160
8N	Lesina	chrZ	46500001	46510000	0.277065527065527	144	3890	14040	360
8N	K	chrZ	46500001	46510000	0.2639570552147239	144	3442	13040	1360
8N	K	chrZ	46510001	46520000	0.3262008733624454	102	2988	9160	1040
8N	Lesina	chrZ	46510001	46520000	0.3210843373493975	102	3198	9960	240
K	Lesina	chrZ	46510001	46520000	0.2324034334763948	102	2166	9320	880
8N	K	chrZ	46520001	46530000	0.2912162162162162	97	2586	8880	820
8N	Lesina	chrZ	46520001	46530000	0.2852564102564102	97	2670	9360	340
K	Lesina	chrZ	46520001	46530000	0.2004415011037527	97	1816	9060	640
8N	Lesina	chrZ	46530001	46540000	0.3149220489977728	94	2828	8980	420
K	Lesina	chrZ	46530001	46540000	0.2302540415704388	94	1994	8660	740
8N	K	chrZ	46530001	46540000	0.3260663507109004	94	2752	8440	960
8N	K	chrZ	46540001	46550000	0.3138996138996139	111	3252	10360	740
8N	Lesina	chrZ	46540001	46550000	0.3237918215613383	111	3484	10760	340
K	Lesina	chrZ	46540001	46550000	0.2223091976516634	111	2272	10220	880
8N	K	chrZ	46550001	46560000	0.3192118226600985	89	2592	8120	780
8N	Lesina	chrZ	46550001	46560000	0.3452214452214452	89	2962	8580	320
K	Lesina	chrZ	46550001	46560000	0.1580487804878048	89	1296	8200	700
K	Lesina	chrZ	46560001	46570000	0.2125799573560767	99	1994	9380	520
8N	Lesina	chrZ	46560001	46570000	0.3482105263157894	99	3308	9500	400
8N	K	chrZ	46560001	46570000	0.2957683741648106	99	2656	8980	920
8N	K	chrZ	46570001	46580000	0.1735099337748344	65	1048	6040	460
8N	Lesina	chrZ	46570001	46580000	0.1503164556962025	65	950	6320	180
K	Lesina	chrZ	46570001	46580000	0.2061016949152542	65	1216	5900	600
8N	K	chrZ	46580001	46590000	0.3241014799154334	103	3066	9460	840
8N	Lesina	chrZ	46580001	46590000	0.4210843373493976	103	4194	9960	340
K	Lesina	chrZ	46580001	46590000	0.3307531380753138	103	3162	9560	740
8N	Lesina	chrZ	46590001	46600000	0.359076923076923	69	2334	6500	400
K	Lesina	chrZ	46590001	46600000	0.287012987012987	69	1768	6160	740
8N	K	chrZ	46590001	46600000	0.269078947368421	69	1636	6080	820
K	Lesina	chrZ	46600001	46610000	0.3174785100286533	73	2216	6980	320
8N	Lesina	chrZ	46600001	46610000	0.4469565217391304	73	3084	6900	400
8N	K	chrZ	46600001	46610000	0.316012084592145	73	2092	6620	680
8N	K	chrZ	46610001	46620000	0.3271676300578034	77	2264	6920	780
8N	Lesina	chrZ	46610001	46620000	0.4336158192090395	77	3070	7080	620
K	Lesina	chrZ	46610001	46620000	0.2831955922865014	77	2056	7260	440
8N	K	chrZ	46620001	46630000	0.348314606741573	97	3100	8900	800
8N	Lesina	chrZ	46620001	46630000	0.4588486140724946	97	4304	9380	320
K	Lesina	chrZ	46620001	46630000	0.2432671081677704	97	2204	9060	640
K	Lesina	chrZ	46630001	46640000	0.2218855218855218	66	1318	5940	660
8N	Lesina	chrZ	46630001	46640000	0.3958466453674121	66	2478	6260	340
8N	K	chrZ	46630001	46640000	0.3027210884353741	66	1780	5880	720
8N	K	chrZ	46640001	46650000	0.3327536231884058	76	2296	6900	700
8N	Lesina	chrZ	46640001	46650000	0.505945945945946	76	3744	7400	200
K	Lesina	chrZ	46640001	46650000	0.3579710144927536	76	2470	6900	700
8N	K	chrZ	46650001	46660000	0.3475510204081632	107	3406	9800	900
8N	Lesina	chrZ	46650001	46660000	0.4994241842610364	107	5204	10420	280
K	Lesina	chrZ	46650001	46660000	0.3465163934426229	107	3382	9760	940
K	Lesina	chrZ	46660001	46670000	0.2557416267942584	91	2138	8360	740
8N	Lesina	chrZ	46660001	46670000	0.3896313364055299	91	3382	8680	420
8N	K	chrZ	46660001	46670000	0.343855421686747	91	2854	8300	800
8N	K	chrZ	46670001	46680000	0.3602105263157895	102	3422	9500	700
8N	Lesina	chrZ	46670001	46680000	0.4462167689161554	102	4364	9780	420
K	Lesina	chrZ	46670001	46680000	0.2627659574468085	102	2470	9400	800
8N	K	chrZ	46680001	46690000	0.4010714285714286	61	2246	5600	500
8N	Lesina	chrZ	46680001	46690000	0.4815331010452962	61	2764	5740	360
K	Lesina	chrZ	46680001	46690000	0.267910447761194	61	1436	5360	740
8N	K	chrZ	46690001	46700000	0.4417355371900826	106	4276	9680	920
8N	Lesina	chrZ	46690001	46700000	0.5201565557729941	106	5316	10220	380
K	Lesina	chrZ	46690001	46700000	0.2111111111111111	106	2014	9540	1060
K	Lesina	chrZ	46700001	46710000	0.2439436619718309	79	1732	7100	800
8N	K	chrZ	46700001	46710000	0.4209944751381215	79	3048	7240	660
8N	Lesina	chrZ	46700001	46710000	0.4094594594594594	79	3030	7400	500
8N	Lesina	chrZ	46710001	46720000	0.5423312883435583	34	1768	3260	140
K	Lesina	chrZ	46710001	46720000	0.2443708609271523	34	738	3020	380
8N	K	chrZ	46710001	46720000	0.4262820512820512	34	1330	3120	280
8N	Lesina	chrZ	46720001	46730000	0.4430260047281323	88	3748	8460	340
K	Lesina	chrZ	46720001	46730000	0.1494845360824742	88	1160	7760	1040
8N	K	chrZ	46720001	46730000	0.4172236503856041	88	3246	7780	1020
K	Lesina	chrZ	46730001	46740000	0.1611854684512428	117	1686	10460	1240
8N	Lesina	chrZ	46730001	46740000	0.4066666666666667	117	4636	11400	300
8N	K	chrZ	46730001	46740000	0.3589887640449438	117	3834	10680	1020
8N	K	chrZ	46740001	46750000	0.4076252723311547	100	3742	9180	820
8N	Lesina	chrZ	46740001	46750000	0.4343096234309623	100	4152	9560	440
K	Lesina	chrZ	46740001	46750000	0.1389010989010989	100	1264	9100	900
8N	K	chrZ	46750001	46760000	0.3740213523131672	62	2102	5620	580
8N	Lesina	chrZ	46750001	46760000	0.3922558922558922	62	2330	5940	260
K	Lesina	chrZ	46750001	46760000	0.176595744680851	62	996	5640	560
K	Lesina	chrZ	46760001	46770000	0.2091428571428571	76	1464	7000	600
8N	Lesina	chrZ	46760001	46770000	0.3823204419889502	76	2768	7240	360
8N	K	chrZ	46760001	46770000	0.31875	76	2244	7040	560
8N	K	chrZ	46770001	46780000	0.3861035422343324	79	2834	7340	560
8N	Lesina	chrZ	46770001	46780000	0.4431578947368421	79	3368	7600	300
K	Lesina	chrZ	46770001	46780000	0.2588888888888889	79	1864	7200	700
8N	K	chrZ	46780001	46790000	0.3568322981366459	72	2298	6440	760
8N	Lesina	chrZ	46780001	46790000	0.4079545454545454	72	2872	7040	160
K	Lesina	chrZ	46780001	46790000	0.3111111111111111	72	2016	6480	720
K	Lesina	chrZ	46790001	46800000	0.2994047619047619	73	2012	6720	580
8N	Lesina	chrZ	46790001	46800000	0.4057471264367816	73	2824	6960	340
8N	K	chrZ	46790001	46800000	0.3400593471810089	73	2292	6740	560
8N	K	chrZ	46800001	46810000	0.3264705882352941	22	666	2040	160
8N	Lesina	chrZ	46800001	46810000	0.4098039215686274	22	836	2040	160
K	Lesina	chrZ	46800001	46810000	0.289	22	578	2000	200
8N	K	chrZ	46810001	46820000	0.2215827338129496	91	1848	8340	760
8N	Lesina	chrZ	46810001	46820000	0.3344110854503464	91	2896	8660	440
K	Lesina	chrZ	46810001	46820000	0.3052256532066508	91	2570	8420	680
K	Lesina	chrZ	46820001	46830000	0.2926829268292683	46	1200	4100	500
8N	Lesina	chrZ	46820001	46830000	0.3218181818181818	46	1416	4400	200
8N	K	chrZ	46820001	46830000	0.2638497652582159	46	1124	4260	340
8N	K	chrZ	46830001	46840000	0.33841059602649	32	1022	3020	180
8N	Lesina	chrZ	46830001	46840000	0.4046666666666667	32	1214	3000	200
K	Lesina	chrZ	46830001	46840000	0.2979591836734694	32	876	2940	260
8N	K	chrZ	46840001	46850000	0.287551867219917	53	1386	4820	480
8N	Lesina	chrZ	46840001	46850000	0.4094861660079051	53	2072	5060	240
K	Lesina	chrZ	46840001	46850000	0.3236051502145923	53	1508	4660	640
8N	Lesina	chrZ	46850001	46860000	0.2413461538461538	65	1506	6240	260
K	Lesina	chrZ	46850001	46860000	0.2292929292929293	65	1362	5940	560
8N	K	chrZ	46850001	46860000	0.2114864864864865	65	1252	5920	580
8N	K	chrZ	46860001	46870000	0.3670761670761671	88	2988	8140	660
8N	Lesina	chrZ	46860001	46870000	0.4757719714964371	88	4006	8420	380
K	Lesina	chrZ	46860001	46870000	0.36925	88	2954	8000	800
8N	K	chrZ	46870001	46880000	0.3337748344370861	65	2016	6040	460
8N	Lesina	chrZ	46870001	46880000	0.423961661341853	65	2654	6260	240
K	Lesina	chrZ	46870001	46880000	0.3388513513513513	65	2006	5920	580
K	Lesina	chrZ	46880001	46890000	0.3567375886524823	92	3018	8460	740
8N	Lesina	chrZ	46880001	46890000	0.3540045766590389	92	3094	8740	460
8N	K	chrZ	46880001	46890000	0.2732394366197183	92	2328	8520	680
8N	K	chrZ	46890001	46900000	0.2414141414141414	86	1912	7920	680
8N	Lesina	chrZ	46890001	46900000	0.288235294117647	86	2352	8160	440
K	Lesina	chrZ	46890001	46900000	0.2701970443349754	86	2194	8120	480
8N	K	chrZ	46900001	46910000	0.2680790960451977	76	1898	7080	520
8N	Lesina	chrZ	46900001	46910000	0.3562326869806094	76	2572	7220	380
K	Lesina	chrZ	46900001	46910000	0.3518624641833811	76	2456	6980	620
K	Lesina	chrZ	46910001	46920000	0.3107806691449814	61	1672	5380	720
