pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_dxy	no_sites	count_diffs	count_comparisons	count_missing
8N	K	chrZ	54950001	55000000	0.3456259821896281	417	13196	38180	3520
8N	Lesina	chrZ	54950001	55000000	0.4742393509127789	417	18704	39440	2260
K	Lesina	chrZ	54950001	55000000	0.3775445960125918	417	14392	38120	3580
8N	Lesina	chrZ	55000001	55050000	0.5231660231660231	273	13550	25900	1400
K	Lesina	chrZ	55000001	55050000	0.43176	273	10794	25000	2300
8N	K	chrZ	55000001	55050000	0.352415458937198	273	8754	24840	2460
8N	K	chrZ	55050001	55100000	0.3467329545454545	459	14646	42240	3660
8N	Lesina	chrZ	55050001	55100000	0.4267599277978339	459	18914	44320	1580
K	Lesina	chrZ	55050001	55100000	0.4884885353299017	459	20878	42740	3160
8N	K	chrZ	55100001	55150000	0.3078088026502603	463	13008	42260	4040
8N	Lesina	chrZ	55100001	55150000	0.4293696915511846	463	19210	44740	1560
K	Lesina	chrZ	55100001	55150000	0.405459636024265	463	17378	42860	3440
8N	Lesina	chrZ	55150001	55200000	0.5565367538233843	420	22562	40540	1460
8N	K	chrZ	55150001	55200000	0.2634336099585062	420	10158	38560	3440
K	Lesina	chrZ	55150001	55200000	0.4456086286594761	420	17352	38940	3060
8N	K	chrZ	55200001	55250000	0.2018701870187018	405	7340	36360	4140
8N	Lesina	chrZ	55200001	55250000	0.5728356661482633	405	22100	38580	1920
K	Lesina	chrZ	55200001	55250000	0.4966450216450216	405	18356	36960	3540
8N	Lesina	chrZ	55250001	55300000	0.624526198439242	370	22408	35880	1120
K	Lesina	chrZ	55250001	55300000	0.5031012287887654	370	17196	34180	2820
8N	K	chrZ	55250001	55300000	0.2198342214328005	370	7426	33780	3220
K	Lesina	chrZ	55300001	55350000	0.4561114629512349	347	14404	31580	3120
8N	Lesina	chrZ	55300001	55350000	0.5660264105642256	347	18860	33320	1380
8N	K	chrZ	55300001	55350000	0.2675831202046035	347	8370	31280	3420
8N	K	chrZ	55350001	55400000	0.3084266666666667	408	11566	37500	3300
8N	Lesina	chrZ	55350001	55400000	0.5407331975560081	408	21240	39280	1520
K	Lesina	chrZ	55350001	55400000	0.4348750664540138	408	16360	37620	3180
8N	K	chrZ	55400001	55450000	0.3046153846153846	496	13860	45500	4100
8N	Lesina	chrZ	55400001	55450000	0.421571906354515	496	20168	47840	1760
K	Lesina	chrZ	55400001	55450000	0.3353017802865827	496	15444	46060	3540
8N	K	chrZ	55450001	55500000	0.3084995663486556	507	14228	46120	4580
8N	Lesina	chrZ	55450001	55500000	0.3902766476810415	507	19186	49160	1540
K	Lesina	chrZ	55450001	55500000	0.3609314359637774	507	16740	46380	4320
K	Lesina	chrZ	55500001	55550000	0.344005994005994	431	13774	40040	3060
8N	K	chrZ	55500001	55550000	0.2825114387391967	431	11114	39340	3760
8N	Lesina	chrZ	55500001	55550000	0.3614451988360814	431	14906	41240	1860
K	Lesina	chrZ	55550001	55600000	0.3598214285714285	413	13702	38080	3220
8N	Lesina	chrZ	55550001	55600000	0.4527551020408163	413	17748	39200	2100
8N	K	chrZ	55550001	55600000	0.278575225943647	413	10480	37620	3680
8N	K	chrZ	55600001	55650000	0.2576975169300226	481	11416	44300	3800
8N	Lesina	chrZ	55600001	55650000	0.53446790176648	481	24810	46420	1680
K	Lesina	chrZ	55600001	55650000	0.4206263982102908	481	18802	44700	3400
8N	K	chrZ	55650001	55700000	0.2290960451977401	237	4866	21240	2460
8N	Lesina	chrZ	55650001	55700000	0.6070546737213404	237	13768	22680	1020
K	Lesina	chrZ	55650001	55700000	0.5064516129032258	237	10990	21700	2000
K	Lesina	chrZ	55700001	55750000	0.4957446808510638	257	11650	23500	2200
8N	K	chrZ	55700001	55750000	0.2306140350877193	257	5258	22800	2900
8N	Lesina	chrZ	55700001	55750000	0.5955211726384365	257	14626	24560	1140
8N	Lesina	chrZ	55750001	55800000	0.5445753254804712	338	17568	32260	1540
K	Lesina	chrZ	55750001	55800000	0.4765126870527	338	14648	30740	3060
8N	K	chrZ	55750001	55800000	0.2654150197628458	338	8058	30360	3440
8N	Lesina	chrZ	55800001	55850000	0.4372705882352941	439	18584	42500	1400
K	Lesina	chrZ	55800001	55850000	0.4735441767068273	439	18866	39840	4060
8N	K	chrZ	55800001	55850000	0.3316950852557673	439	13228	39880	4020
K	Lesina	chrZ	55850001	55900000	0.5492831541218638	243	12260	22320	1980
8N	Lesina	chrZ	55850001	55900000	0.4774914089347079	243	11116	23280	1020
8N	K	chrZ	55850001	55900000	0.3502274795268426	243	7698	21980	2320
8N	K	chrZ	55900001	55950000	0.2751152073732719	288	7164	26040	2760
8N	Lesina	chrZ	55900001	55950000	0.4727467811158798	288	13218	27960	840
K	Lesina	chrZ	55900001	55950000	0.5275	288	13926	26400	2400
8N	K	chrZ	55950001	56000000	0.2459424645770717	508	11456	46580	4220
8N	Lesina	chrZ	55950001	56000000	0.5198948645369996	508	25714	49460	1340
K	Lesina	chrZ	55950001	56000000	0.4676896845694799	508	21944	46920	3880
8N	K	chrZ	56000001	56050000	0.2624463519313305	409	9784	37280	3620
8N	Lesina	chrZ	56000001	56050000	0.5386592741935484	409	21374	39680	1220
K	Lesina	chrZ	56000001	56050000	0.4858981233243968	409	18124	37300	3600
8N	K	chrZ	56050001	56100000	0.2685828877005347	488	12054	44880	3920
8N	Lesina	chrZ	56050001	56100000	0.3871349978840457	488	18296	47260	1540
K	Lesina	chrZ	56050001	56100000	0.3515812917594654	488	15786	44900	3900
K	Lesina	chrZ	56100001	56150000	0.4663201663201663	424	17944	38480	3920
8N	Lesina	chrZ	56100001	56150000	0.526364522417154	424	21602	41040	1360
8N	K	chrZ	56100001	56150000	0.2749217935349322	424	10546	38360	4040
8N	K	chrZ	56150001	56200000	0.2397881996974281	292	6340	26440	2760
8N	Lesina	chrZ	56150001	56200000	0.511587982832618	292	14304	27960	1240
K	Lesina	chrZ	56150001	56200000	0.4628358208955224	292	12404	26800	2400
8N	K	chrZ	56200001	56250000	0.2428571428571428	464	10302	42420	3980
8N	Lesina	chrZ	56200001	56250000	0.4729838709677419	464	21114	44640	1760
K	Lesina	chrZ	56200001	56250000	0.4179764705882353	464	17764	42500	3900
8N	K	chrZ	56250001	56300000	0.2458823529411764	411	9196	37400	3700
8N	Lesina	chrZ	56250001	56300000	0.451664984863774	411	17904	39640	1460
K	Lesina	chrZ	56250001	56300000	0.3903448275862069	411	14716	37700	3400
8N	K	chrZ	56300001	56350000	0.2788405797101449	457	11544	41400	4300
8N	Lesina	chrZ	56300001	56350000	0.5280924331671953	457	23310	44140	1560
K	Lesina	chrZ	56300001	56350000	0.4931904761904762	457	20714	42000	3700
8N	Lesina	chrZ	56350001	56400000	0.4351990049751243	335	13996	32160	1340
K	Lesina	chrZ	56350001	56400000	0.5801941747572815	335	17928	30900	2600
8N	K	chrZ	56350001	56400000	0.3166889185580774	335	9488	29960	3540
8N	K	chrZ	56400001	56450000	0.3007660167130919	312	8638	28720	2480
8N	Lesina	chrZ	56400001	56450000	0.3916331994645247	312	11702	29880	1320
K	Lesina	chrZ	56400001	56450000	0.5584362139917696	312	16284	29160	2040
8N	K	chrZ	56450001	56500000	0.3202380952380952	316	9146	28560	3040
8N	Lesina	chrZ	56450001	56500000	0.4245740498034076	316	12958	30520	1080
K	Lesina	chrZ	56450001	56500000	0.599376731301939	316	17310	28880	2720
8N	K	chrZ	56500001	56550000	0.3579861111111111	256	8248	23040	2560
8N	Lesina	chrZ	56500001	56550000	0.4481033091202582	256	11104	24780	820
K	Lesina	chrZ	56500001	56550000	0.5865072587532024	256	13736	23420	2180
8N	K	chrZ	56550001	56600000	0.365340406719717	247	8264	22620	2080
8N	Lesina	chrZ	56550001	56600000	0.3079800498753117	247	7410	24060	640
K	Lesina	chrZ	56550001	56600000	0.2567164179104477	247	5848	22780	1920
K	Lesina	chrZ	56600001	56650000	0.2569836552748885	293	6918	26920	2380
8N	Lesina	chrZ	56600001	56650000	0.3053445850914205	293	8684	28440	860
8N	K	chrZ	56600001	56650000	0.3578947368421052	293	9656	26980	2320
8N	K	chrZ	56650001	56700000	0.3904153354632588	342	12220	31300	2900
8N	Lesina	chrZ	56650001	56700000	0.5352444176222088	342	17738	33140	1060
K	Lesina	chrZ	56650001	56700000	0.2589937106918239	342	8236	31800	2400
8N	K	chrZ	56700001	56750000	0.3440544412607449	305	9606	27920	2580
8N	Lesina	chrZ	56700001	56750000	0.5592417061611374	305	16520	29540	960
K	Lesina	chrZ	56700001	56750000	0.3124113475177305	305	8810	28200	2300
8N	K	chrZ	56750001	56800000	0.3214132762312633	405	12008	37360	3140
8N	Lesina	chrZ	56750001	56800000	0.5428280773143438	405	21344	39320	1180
K	Lesina	chrZ	56750001	56800000	0.3356647090229578	405	12574	37460	3040
8N	K	chrZ	56800001	56850000	0.2456582633053221	313	7016	28560	2740
8N	Lesina	chrZ	56800001	56850000	0.5704216073781291	313	17318	30360	940
K	Lesina	chrZ	56800001	56850000	0.4401393728222996	313	12632	28700	2600
8N	Lesina	chrZ	56850001	56900000	0.632514817950889	245	14940	23620	880
K	Lesina	chrZ	56850001	56900000	0.5024258760107817	245	11184	22260	2240
8N	K	chrZ	56850001	56900000	0.2354896675651392	245	5242	22260	2240
8N	Lesina	chrZ	56900001	56950000	0.6385700846660395	220	13576	21260	740
K	Lesina	chrZ	56900001	56950000	0.5273538156590684	220	10642	20180	1820
8N	K	chrZ	56900001	56950000	0.2317365269461077	220	4644	20040	1960
8N	K	chrZ	56950001	57000000	0.2414542020774315	234	5114	21180	2220
8N	Lesina	chrZ	56950001	57000000	0.6629233511586453	234	14876	22440	960
K	Lesina	chrZ	56950001	57000000	0.5417218543046357	234	11452	21140	2260
8N	K	chrZ	57000001	57050000	0.2598684210526316	238	5530	21280	2520
8N	Lesina	chrZ	57000001	57050000	0.5362293657688966	238	12344	23020	780
K	Lesina	chrZ	57000001	57050000	0.4135895032802249	238	8826	21340	2460
8N	K	chrZ	57050001	57100000	0.2719373219373219	305	7636	28080	2420
8N	Lesina	chrZ	57050001	57100000	0.6297741273100615	305	18402	29220	1280
K	Lesina	chrZ	57050001	57100000	0.45042194092827	305	12810	28440	2060
8N	K	chrZ	57100001	57150000	0.2990521327014218	413	11358	37980	3320
8N	Lesina	chrZ	57100001	57150000	0.5602187966185977	413	22532	40220	1080
K	Lesina	chrZ	57100001	57150000	0.404929208180388	413	15444	38140	3160
8N	Lesina	chrZ	57150001	57200000	0.5330069930069931	295	15244	28600	900
K	Lesina	chrZ	57150001	57200000	0.3804108584005869	295	10370	27260	2240
8N	K	chrZ	57150001	57200000	0.2966176470588235	295	8068	27200	2300
8N	K	chrZ	57200001	57250000	0.3213511790949649	349	10084	31380	3520
8N	Lesina	chrZ	57200001	57250000	0.5805054151624549	349	19296	33240	1660
K	Lesina	chrZ	57200001	57250000	0.4398379052369077	349	14110	32080	2820
8N	K	chrZ	57250001	57300000	0.3620220349967595	342	11172	30860	3340
8N	Lesina	chrZ	57250001	57300000	0.4687651331719128	342	15488	33040	1160
K	Lesina	chrZ	57250001	57300000	0.3420985284708893	342	10694	31260	2940
8N	Lesina	chrZ	57300001	57350000	0.4630025445292621	407	18196	39300	1400
8N	K	chrZ	57300001	57350000	0.3507987220447284	407	13176	37560	3140
K	Lesina	chrZ	57300001	57350000	0.2761194029850746	407	10360	37520	3180
8N	K	chrZ	57350001	57400000	0.306827880512091	461	12942	42180	3920
8N	Lesina	chrZ	57350001	57400000	0.4692831215970962	461	20686	44080	2020
K	Lesina	chrZ	57350001	57400000	0.3679368029739777	461	15836	43040	3060
8N	Lesina	chrZ	57400001	57450000	0.5072117101035345	583	28414	56020	2280
K	Lesina	chrZ	57400001	57450000	0.4120325805257312	583	22258	54020	4280
8N	K	chrZ	57400001	57450000	0.3083677298311444	583	16436	53300	5000
K	Lesina	chrZ	57450001	57500000	0.4447868852459016	334	13566	30500	2900
8N	Lesina	chrZ	57450001	57500000	0.5460346964064436	334	17626	32280	1120
8N	K	chrZ	57450001	57500000	0.2864811133200795	334	8646	30180	3220
8N	K	chrZ	57500001	57550000	0.2517572944297082	658	15186	60320	5480
8N	Lesina	chrZ	57500001	57550000	0.3534220532319391	658	22308	63120	2680
K	Lesina	chrZ	57500001	57550000	0.3615410052910053	658	21866	60480	5320
8N	K	chrZ	57550001	57600000	0.2581854838709677	548	12806	49600	5200
8N	Lesina	chrZ	57550001	57600000	0.4487575301204819	548	23838	53120	1680
K	Lesina	chrZ	57550001	57600000	0.4595906902086677	548	22906	49840	4960
8N	K	chrZ	57600001	57650000	0.2800653594771242	266	6856	24480	2120
8N	Lesina	chrZ	57600001	57650000	0.4396551724137931	266	11220	25520	1080
K	Lesina	chrZ	57600001	57650000	0.3837970540098199	266	9380	24440	2160
K	Lesina	chrZ	57650001	57700000	0.3808637873754152	331	11464	30100	3000
8N	K	chrZ	57650001	57700000	0.299934554973822	331	9166	30560	2540
8N	Lesina	chrZ	57650001	57700000	0.4900378310214375	331	15544	31720	1380
K	Lesina	chrZ	57700001	57750000	0.3016847826086956	404	11102	36800	3600
8N	Lesina	chrZ	57700001	57750000	0.491908713692946	404	18968	38560	1840
8N	K	chrZ	57700001	57750000	0.3556330472103004	404	13258	37280	3120
8N	K	chrZ	57750001	57800000	0.3306244260789715	468	14402	43560	3240
8N	Lesina	chrZ	57750001	57800000	0.4899379432624113	468	22106	45120	1680
K	Lesina	chrZ	57750001	57800000	0.3425512104283054	468	14716	42960	3840
8N	K	chrZ	57800001	57850000	0.2984472049689441	419	11532	38640	3260
8N	Lesina	chrZ	57800001	57850000	0.568384539147671	419	22940	40360	1540
K	Lesina	chrZ	57800001	57850000	0.3889355007865758	419	14834	38140	3760
K	Lesina	chrZ	57850001	57900000	0.3937329700272479	402	14450	36700	3500
8N	K	chrZ	57850001	57900000	0.3078410311493018	402	11464	37240	2960
8N	Lesina	chrZ	57850001	57900000	0.5945226917057903	402	22794	38340	1860
8N	Lesina	chrZ	57900001	57950000	0.5437977909940527	491	25602	47080	2020
K	Lesina	chrZ	57900001	57950000	0.3942895086321381	491	17814	45180	3920
8N	K	chrZ	57900001	57950000	0.3101500441306266	491	14056	45320	3780
8N	Lesina	chrZ	57950001	58000000	0.5819710415693601	440	24920	42820	1180
K	Lesina	chrZ	57950001	58000000	0.4746039603960396	440	19174	40400	3600
8N	K	chrZ	57950001	58000000	0.2357609241587142	440	9388	39820	4180
K	Lesina	chrZ	58000001	58050000	0.4845878136200717	423	18928	39060	3240
8N	Lesina	chrZ	58000001	58050000	0.483921568627451	423	19744	40800	1500
8N	K	chrZ	58000001	58050000	0.271664943123061	423	10508	38680	3620
8N	K	chrZ	58050001	58100000	0.3011627906976744	437	11914	39560	4140
8N	Lesina	chrZ	58050001	58100000	0.494106463878327	437	20792	42080	1620
K	Lesina	chrZ	58050001	58100000	0.4095781637717121	437	16506	40300	3400
8N	K	chrZ	58100001	58150000	0.2758689839572192	330	8254	29920	3080
8N	Lesina	chrZ	58100001	58150000	0.512398246712586	330	16366	31940	1060
K	Lesina	chrZ	58100001	58150000	0.3902713434811383	330	11794	30220	2780
8N	K	chrZ	58150001	58200000	0.2961538461538461	471	12628	42640	4460
8N	Lesina	chrZ	58150001	58200000	0.4380679311865902	471	19862	45340	1760
K	Lesina	chrZ	58150001	58200000	0.3465677179962894	471	14944	43120	3980
8N	K	chrZ	58200001	58250000	0.2994655264564404	415	11206	37420	4080
8N	Lesina	chrZ	58200001	58250000	0.5821073558648111	415	23424	40240	1260
K	Lesina	chrZ	58200001	58250000	0.414247598719317	415	15526	37480	4020
K	Lesina	chrZ	58250001	58300000	0.3210900473933649	549	16260	50640	4260
8N	Lesina	chrZ	58250001	58300000	0.4937923250564334	549	26250	53160	1740
8N	K	chrZ	58250001	58300000	0.3042544731610338	549	15304	50300	4600
8N	K	chrZ	58300001	58350000	0.2974920200638395	475	13048	43860	3640
8N	Lesina	chrZ	58300001	58350000	0.4577090592334494	475	21018	45920	1580
K	Lesina	chrZ	58300001	58350000	0.3212659380692167	475	14110	43920	3580
8N	K	chrZ	58350001	58400000	0.3221626887481734	454	13228	41060	4340
8N	Lesina	chrZ	58350001	58400000	0.5709366391184573	454	24870	43560	1840
K	Lesina	chrZ	58350001	58400000	0.3718854415274463	454	15582	41900	3500
8N	K	chrZ	58400001	58450000	0.2916201117318436	312	8352	28640	2560
8N	Lesina	chrZ	58400001	58450000	0.5177451634422948	312	15522	29980	1220
K	Lesina	chrZ	58400001	58450000	0.3636550308008213	312	10626	29220	1980
8N	K	chrZ	58450001	58500000	0.2936107854630715	375	10018	34120	3380
8N	Lesina	chrZ	58450001	58500000	0.5207942636514065	375	18884	36260	1240
K	Lesina	chrZ	58450001	58500000	0.373054587688734	375	12848	34440	3060
8N	Lesina	chrZ	58500001	58550000	0.5792156862745098	314	17724	30600	800
K	Lesina	chrZ	58500001	58550000	0.3151639344262295	314	9228	29280	2120
8N	K	chrZ	58500001	58550000	0.3796169630642955	314	11100	29240	2160
8N	K	chrZ	58550001	58600000	0.4240219629375429	320	12356	29140	2860
8N	Lesina	chrZ	58550001	58600000	0.5790012804097311	320	18088	31240	760
K	Lesina	chrZ	58550001	58600000	0.3039322033898305	320	8966	29500	2500
8N	K	chrZ	58600001	58650000	0.4431860902255639	461	18862	42560	3540
8N	Lesina	chrZ	58600001	58650000	0.5783295711060948	461	25620	44300	1800
K	Lesina	chrZ	58600001	58650000	0.2853896103896104	461	12306	43120	2980
8N	K	chrZ	58650001	58700000	0.4204350025290844	427	16624	39540	3160
8N	Lesina	chrZ	58650001	58700000	0.4969283276450512	427	20384	41020	1680
K	Lesina	chrZ	58650001	58700000	0.2375316135558927	427	9392	39540	3160
8N	K	chrZ	58700001	58750000	0.6105206655931293	402	22748	37260	2940
8N	Lesina	chrZ	58700001	58750000	0.6603403816400206	402	25608	38780	1420
K	Lesina	chrZ	58700001	58750000	0.1180275715800636	402	4452	37720	2480
K	Lesina	chrZ	58750001	58800000	0.1293697205977907	331	3982	30780	2320
8N	Lesina	chrZ	58750001	58800000	0.6621145374449339	331	21042	31780	1320
8N	K	chrZ	58750001	58800000	0.6185088293001962	331	18914	30580	2520
8N	K	chrZ	58800001	58850000	0.5821311475409836	268	14204	24400	2400
8N	Lesina	chrZ	58800001	58850000	0.6288699690402477	268	16250	25840	960
K	Lesina	chrZ	58800001	58850000	0.1549916805324459	268	3726	24040	2760
8N	K	chrZ	58850001	58900000	0.5045581395348837	237	10848	21500	2200
8N	Lesina	chrZ	58850001	58900000	0.5757894736842105	237	13128	22800	900
K	Lesina	chrZ	58850001	58900000	0.2128517823639774	237	4538	21320	2380
8N	K	chrZ	58900001	58950000	0.458303886925795	311	12970	28300	2800
8N	Lesina	chrZ	58900001	58950000	0.549558123725357	311	16168	29420	1680
K	Lesina	chrZ	58900001	58950000	0.2566498921639109	311	7140	27820	3280
8N	K	chrZ	58950001	59000000	0.3725102319236016	319	10922	29320	2580
8N	Lesina	chrZ	58950001	59000000	0.5463541666666667	319	16784	30720	1180
K	Lesina	chrZ	58950001	59000000	0.2868547832071576	319	8336	29060	2840
8N	Lesina	chrZ	59000001	59050000	0.462421185372005	331	14668	31720	1380
K	Lesina	chrZ	59000001	59050000	0.2383643617021276	331	7170	30080	3020
8N	K	chrZ	59000001	59050000	0.3595505617977528	331	10880	30260	2840
8N	Lesina	chrZ	59050001	59100000	0.2489361702127659	243	5850	23500	800
K	Lesina	chrZ	59050001	59100000	0.0688465031789282	243	1516	22020	2280
8N	K	chrZ	59050001	59100000	0.2419441944194419	243	5376	22220	2080
8N	K	chrZ	59100001	59150000	0.3578055307760928	248	8022	22420	2380
8N	Lesina	chrZ	59100001	59150000	0.3549036043587594	248	8468	23860	940
K	Lesina	chrZ	59100001	59150000	0.0822064056939501	248	1848	22480	2320
8N	K	chrZ	59150001	59200000	0.3157201646090535	270	7672	24300	2700
8N	Lesina	chrZ	59150001	59200000	0.2962470680218921	270	7578	25580	1420
K	Lesina	chrZ	59150001	59200000	0.1604575163398693	270	3928	24480	2520
8N	K	chrZ	59200001	59250000	0.2838942307692307	277	7086	24960	2740
8N	Lesina	chrZ	59200001	59250000	0.2620532319391635	277	6892	26300	1400
K	Lesina	chrZ	59200001	59250000	0.210126582278481	277	5312	25280	2420
8N	K	chrZ	59250001	59300000	0.2915103652517275	224	5906	20260	2140
8N	Lesina	chrZ	59250001	59300000	0.2743205248359887	224	5854	21340	1060
K	Lesina	chrZ	59250001	59300000	0.1915187376725838	224	3884	20280	2120
8N	Lesina	chrZ	59300001	59350000	0.1671195652173913	385	6150	36800	1700
K	Lesina	chrZ	59300001	59350000	0.2061679040548258	385	7220	35020	3480
8N	K	chrZ	59300001	59350000	0.2549830124575311	385	9006	35320	3180
8N	K	chrZ	59350001	59400000	0.2647512864493996	257	6174	23320	2380
8N	Lesina	chrZ	59350001	59400000	0.1805510534846029	257	4456	24680	1020
K	Lesina	chrZ	59350001	59400000	0.2317757009345794	257	5456	23540	2160
8N	K	chrZ	59400001	59450000	0.3827262693156733	398	13870	36240	3560
8N	Lesina	chrZ	59400001	59450000	0.4318464730290456	398	16652	38560	1240
K	Lesina	chrZ	59400001	59450000	0.3690371991247265	398	13492	36560	3240
8N	Lesina	chrZ	59450001	59500000	0.465375854214123	365	16344	35120	1380
8N	K	chrZ	59450001	59500000	0.3760240963855422	365	12484	33200	3300
K	Lesina	chrZ	59450001	59500000	0.3743331357439241	365	12630	33740	2760
8N	K	chrZ	59500001	59550000	0.3434097421203438	306	9588	27920	2680
8N	Lesina	chrZ	59500001	59550000	0.4045545880776959	306	12080	29860	740
K	Lesina	chrZ	59500001	59550000	0.3744483985765124	306	10522	28100	2500
8N	Lesina	chrZ	59550001	59600000	0.4203921568627451	264	10720	25500	900
K	Lesina	chrZ	59550001	59600000	0.4324212271973466	264	10430	24120	2280
8N	K	chrZ	59550001	59600000	0.3366694701429772	264	8006	23780	2620
K	Lesina	chrZ	59600001	59650000	0.3958971553610503	396	14474	36560	3040
8N	Lesina	chrZ	59600001	59650000	0.348586387434555	396	13316	38200	1400
8N	K	chrZ	59600001	59650000	0.310789766407119	396	11176	35960	3640
8N	K	chrZ	59650001	59700000	0.2964285714285714	436	11786	39760	3840
8N	Lesina	chrZ	59650001	59700000	0.3894386298763083	436	16372	42040	1560
K	Lesina	chrZ	59650001	59700000	0.4050796812749004	436	16268	40160	3440
8N	K	chrZ	59700001	59750000	0.2642953020134228	331	7876	29800	3300
8N	Lesina	chrZ	59700001	59750000	0.5501918158567775	331	17210	31280	1820
K	Lesina	chrZ	59700001	59750000	0.4500981033355134	331	13764	30580	2520
8N	K	chrZ	59750001	59800000	0.2960619754680439	338	9172	30980	2820
8N	Lesina	chrZ	59750001	59800000	0.5248313917841815	338	17120	32620	1180
K	Lesina	chrZ	59750001	59800000	0.4398467432950191	338	13776	31320	2480
K	Lesina	chrZ	59800001	59850000	0.3502277904328018	384	12300	35120	3280
8N	K	chrZ	59800001	59850000	0.3156818181818182	384	11112	35200	3200
8N	Lesina	chrZ	59800001	59850000	0.39484425349087	384	14704	37240	1160
K	Lesina	chrZ	59850001	59900000	0.3579060982191041	405	13264	37060	3440
8N	Lesina	chrZ	59850001	59900000	0.4148827726809378	405	16280	39240	1260
8N	K	chrZ	59850001	59900000	0.2447052401746725	405	8966	36640	3860
8N	K	chrZ	59900001	59950000	0.2783756345177665	433	10968	39400	3900
8N	Lesina	chrZ	59900001	59950000	0.3820709491850431	433	15940	41720	1580
K	Lesina	chrZ	59900001	59950000	0.345062656641604	433	13768	39900	3400
8N	K	chrZ	59950001	60000000	0.2962897526501766	496	13416	45280	4320
8N	Lesina	chrZ	59950001	60000000	0.2965819091288036	496	14230	47980	1620
K	Lesina	chrZ	59950001	60000000	0.3275099513489606	496	14810	45220	4380
K	Lesina	chrZ	60000001	60050000	0.3820880245649948	429	14932	39080	3820
8N	K	chrZ	60000001	60050000	0.3036979969183359	429	11826	38940	3960
8N	Lesina	chrZ	60000001	60050000	0.3852119460500963	429	15994	41520	1380
8N	Lesina	chrZ	60050001	60100000	0.3754060324825986	360	12944	34480	1520
K	Lesina	chrZ	60050001	60100000	0.3322463768115942	360	11004	33120	2880
8N	K	chrZ	60050001	60100000	0.3113608748481166	360	10250	32920	3080
8N	Lesina	chrZ	60100001	60150000	0.5140169332079022	443	21856	42520	1780
K	Lesina	chrZ	60100001	60150000	0.3501984126984127	443	14120	40320	3980
8N	K	chrZ	60100001	60150000	0.2976441102756892	443	11876	39900	4400
K	Lesina	chrZ	60150001	60200000	0.4435385468663338	396	15994	36060	3540
8N	K	chrZ	60150001	60200000	0.2445500279485746	396	8750	35780	3820
8N	Lesina	chrZ	60150001	60200000	0.5518191268191268	396	21234	38480	1120
8N	K	chrZ	60200001	60250000	0.2292345276872964	273	5630	24560	2740
8N	Lesina	chrZ	60200001	60250000	0.5693181818181818	273	15030	26400	900
K	Lesina	chrZ	60200001	60250000	0.4697991967871486	273	11698	24900	2400
8N	K	chrZ	60250001	60300000	0.2996646545942321	329	8936	29820	3080
8N	Lesina	chrZ	60250001	60300000	0.5274905422446406	329	16732	31720	1180
K	Lesina	chrZ	60250001	60300000	0.4108695652173913	329	12474	30360	2540
8N	K	chrZ	60300001	60350000	0.2925591882750845	386	10380	35480	3120
8N	Lesina	chrZ	60300001	60350000	0.5514989293361884	386	20604	37360	1240
K	Lesina	chrZ	60300001	60350000	0.4118110236220472	386	14644	35560	3040
8N	K	chrZ	60350001	60400000	0.320479302832244	402	11768	36720	3480
8N	Lesina	chrZ	60350001	60400000	0.5394453004622496	402	21006	38940	1260
K	Lesina	chrZ	60350001	60400000	0.3528332433890987	402	13076	37060	3140
K	Lesina	chrZ	60400001	60450000	0.3332989690721649	213	6466	19400	1900
8N	Lesina	chrZ	60400001	60450000	0.4738669238187078	213	9828	20740	560
8N	K	chrZ	60400001	60450000	0.2641528925619835	213	5114	19360	1940
8N	K	chrZ	60450001	60500000	0.2737864077669903	316	7896	28840	2760
8N	Lesina	chrZ	60450001	60500000	0.5993476842791912	316	18376	30660	940
K	Lesina	chrZ	60450001	60500000	0.4264969029593943	316	12394	29060	2540
8N	K	chrZ	60500001	60550000	0.3785268414481897	354	12128	32040	3360
8N	Lesina	chrZ	60500001	60550000	0.6218289085545723	354	21080	33900	1500
K	Lesina	chrZ	60500001	60550000	0.3493585827733659	354	11438	32740	2660
8N	K	chrZ	60550001	60600000	0.3754918493535694	391	13360	35580	3520
8N	Lesina	chrZ	60550001	60600000	0.5370726495726496	391	20108	37440	1660
K	Lesina	chrZ	60550001	60600000	0.2823008849557522	391	10208	36160	2940
8N	K	chrZ	60600001	60650000	0.2104567307692307	181	3502	16640	1460
8N	Lesina	chrZ	60600001	60650000	0.4530706836616454	181	7820	17260	840
K	Lesina	chrZ	60600001	60650000	0.3673349056603773	181	6230	16960	1140
8N	Lesina	chrZ	60650001	60700000	0.5202185792349727	263	13328	25620	680
K	Lesina	chrZ	60650001	60700000	0.4223333333333333	263	10136	24000	2300
8N	K	chrZ	60650001	60700000	0.2090984974958263	263	5010	23960	2340
8N	K	chrZ	60700001	60750000	0.2020494699646643	312	5718	28300	2900
8N	Lesina	chrZ	60700001	60750000	0.5822784810126582	312	17480	30020	1180
K	Lesina	chrZ	60700001	60750000	0.4694879089615931	312	13202	28120	3080
8N	K	chrZ	60750001	60800000	0.2268055555555555	468	9798	43200	3600
8N	Lesina	chrZ	60750001	60800000	0.4539991162174105	468	20548	45260	1540
K	Lesina	chrZ	60750001	60800000	0.3874019381633595	468	16790	43340	3460
8N	K	chrZ	60800001	60850000	0.2141398672792241	430	8390	39180	3820
8N	Lesina	chrZ	60800001	60850000	0.418568665377176	430	17312	41360	1640
